responden_id,status_hubungan,lama_hubungan_tahun,punya_anak,rencana_masa_depan_bersama,ketergantungan_emosional
2830,menikah,3.9,tidak,jelas,rendah
2831,menikah,3.7,tidak,jelas,tinggi
2832,menikah,5.5,tidak,tidak_jelas,rendah
2833,pacaran,4.5,tidak,jelas,rendah
2834,pacaran,0.5,tidak,tidak_jelas,tinggi
2835,menikah,3.1,tidak,tidak_jelas,rendah
2836,menikah,4.6,tidak,jelas,tinggi
2837,pacaran,2.1,tidak,jelas,tinggi
2838,menikah,3.0,tidak,tidak_jelas,rendah
2839,pacaran,3.2,tidak,tidak_jelas,tinggi
2840,menikah,7.2,tidak,jelas,tinggi
2841,pacaran,5.2,iya,jelas,rendah
2842,pacaran,4.7,iya,jelas,tinggi
2843,pacaran,1.7,tidak,jelas,tinggi
2844,menikah,2.6,tidak,jelas,rendah
2845,pacaran,5.7,tidak,jelas,tinggi
2846,menikah,5.3,tidak,jelas,tinggi
2847,pacaran,1.2,iya,jelas,tinggi
2848,menikah,6.8,iya,jelas,rendah
2849,menikah,2.3,tidak,jelas,rendah
2850,menikah,4.7,tidak,jelas,tinggi
2851,menikah,9.5,tidak,tidak_jelas,tinggi
2852,menikah,3.2,tidak,tidak_jelas,tinggi
2853,menikah,4.3,iya,jelas,tinggi
2854,menikah,2.9,iya,jelas,rendah
2855,pacaran,4.4,iya,jelas,rendah
2856,pacaran,6.9,tidak,jelas,tinggi
2857,menikah,3.6,iya,jelas,rendah
2858,pacaran,3.4,tidak,jelas,tinggi
2859,menikah,6.2,iya,tidak_jelas,tinggi
2860,pacaran,1.5,tidak,tidak_jelas,rendah
2861,pacaran,4.2,tidak,tidak_jelas,tinggi
2862,menikah,2.5,tidak,jelas,tinggi
2863,pacaran,3.5,tidak,jelas,tinggi
2864,pacaran,2.2,iya,jelas,tinggi
2865,pacaran,1.1,iya,tidak_jelas,tinggi
2866,pacaran,0.5,iya,jelas,tinggi
2867,menikah,3.1,tidak,jelas,tinggi
2868,menikah,4.5,iya,jelas,rendah
2869,menikah,5.6,tidak,jelas,tinggi
2870,menikah,1.3,tidak,jelas,rendah
2871,menikah,4.3,tidak,jelas,rendah
2872,pacaran,5.1,iya,jelas,tinggi
2873,pacaran,4.7,tidak,tidak_jelas,rendah
2874,pacaran,4.5,iya,jelas,tinggi
2875,menikah,0.5,iya,tidak_jelas,tinggi
2876,pacaran,3.8,tidak,jelas,rendah
2877,pacaran,3.8,iya,jelas,tinggi
2878,pacaran,5.1,iya,jelas,rendah
2879,pacaran,6.8,tidak,jelas,tinggi
2880,pacaran,3.5,tidak,jelas,rendah
2881,menikah,3.3,tidak,jelas,rendah
2882,pacaran,4.3,tidak,jelas,tinggi
2883,pacaran,4.0,tidak,jelas,tinggi
2884,pacaran,4.9,iya,jelas,tinggi
2885,pacaran,5.1,tidak,tidak_jelas,tinggi
2886,menikah,3.6,tidak,jelas,rendah
2887,pacaran,5.0,tidak,jelas,rendah
2888,pacaran,3.6,tidak,jelas,tinggi
2889,menikah,1.1,iya,tidak_jelas,rendah
2890,pacaran,1.7,tidak,jelas,tinggi
2891,pacaran,0.5,iya,jelas,tinggi
2892,pacaran,7.3,tidak,jelas,tinggi
2893,pacaran,6.6,iya,jelas,tinggi
2894,pacaran,6.1,iya,jelas,tinggi
2895,pacaran,3.6,tidak,jelas,rendah
2896,pacaran,6.0,iya,jelas,tinggi
2897,pacaran,5.8,iya,jelas,rendah
2898,pacaran,1.1,tidak,jelas,rendah
2899,pacaran,2.4,tidak,jelas,tinggi
2900,pacaran,5.1,iya,tidak_jelas,tinggi
2901,pacaran,3.0,iya,jelas,rendah
2902,menikah,2.6,tidak,jelas,tinggi
2903,pacaran,5.6,tidak,tidak_jelas,tinggi
2904,menikah,2.3,tidak,jelas,tinggi
2905,pacaran,9.0,iya,tidak_jelas,rendah
2906,pacaran,7.2,tidak,jelas,tinggi
2907,menikah,3.6,iya,tidak_jelas,tinggi
2908,pacaran,6.5,iya,jelas,tinggi
2909,pacaran,4.4,tidak,jelas,tinggi
2910,menikah,3.2,tidak,tidak_jelas,rendah
2911,menikah,8.0,tidak,jelas,tinggi
2912,pacaran,4.8,tidak,jelas,rendah
2913,menikah,2.2,tidak,tidak_jelas,tinggi
2914,menikah,4.9,tidak,jelas,rendah
2915,pacaran,7.4,iya,jelas,rendah
2916,menikah,4.0,tidak,jelas,tinggi
2917,menikah,4.4,tidak,tidak_jelas,tinggi
2918,pacaran,3.4,tidak,jelas,rendah
2919,menikah,4.7,iya,tidak_jelas,rendah
2920,pacaran,2.0,tidak,jelas,tinggi
2921,pacaran,2.4,tidak,jelas,rendah
2922,menikah,3.3,iya,tidak_jelas,rendah
2923,menikah,4.3,tidak,jelas,tinggi
2924,menikah,6.2,tidak,jelas,rendah
2925,pacaran,3.7,iya,jelas,rendah
2926,menikah,5.7,tidak,tidak_jelas,rendah
2927,pacaran,3.1,tidak,tidak_jelas,rendah
2928,menikah,5.2,tidak,jelas,tinggi
2929,menikah,6.4,tidak,jelas,tinggi
2930,menikah,3.8,tidak,jelas,tinggi
2931,pacaran,4.7,tidak,tidak_jelas,tinggi
2932,menikah,2.8,tidak,tidak_jelas,tinggi
2933,pacaran,5.2,tidak,jelas,tinggi
2934,menikah,0.5,tidak,tidak_jelas,tinggi
2935,pacaran,0.7,tidak,jelas,rendah
2936,pacaran,5.1,tidak,jelas,tinggi
2937,pacaran,0.7,tidak,tidak_jelas,tinggi
2938,menikah,3.0,tidak,jelas,tinggi
2939,pacaran,6.8,iya,jelas,rendah
2940,pacaran,5.7,iya,tidak_jelas,rendah
2941,menikah,8.8,iya,jelas,tinggi
2942,pacaran,4.2,tidak,jelas,tinggi
2943,pacaran,3.8,tidak,jelas,tinggi
2944,menikah,4.0,tidak,tidak_jelas,tinggi
2945,pacaran,2.2,tidak,tidak_jelas,rendah
2946,menikah,3.6,tidak,tidak_jelas,tinggi
2947,pacaran,1.5,iya,jelas,rendah
2948,pacaran,6.3,iya,jelas,tinggi
2949,pacaran,5.5,tidak,jelas,tinggi
2950,pacaran,1.7,tidak,jelas,rendah
2951,menikah,2.7,tidak,jelas,tinggi
2952,menikah,4.8,tidak,jelas,tinggi
2953,pacaran,4.5,tidak,jelas,tinggi
2954,pacaran,1.9,tidak,tidak_jelas,tinggi
2955,menikah,4.1,tidak,jelas,tinggi
2956,menikah,5.1,iya,jelas,tinggi
2957,menikah,5.2,tidak,jelas,tinggi
2958,pacaran,7.4,tidak,jelas,tinggi
2959,menikah,4.5,tidak,jelas,tinggi
2960,pacaran,1.5,tidak,jelas,tinggi
2961,pacaran,1.9,tidak,jelas,rendah
2962,menikah,6.5,tidak,jelas,tinggi
2963,pacaran,7.2,tidak,tidak_jelas,rendah
2964,pacaran,3.9,tidak,jelas,tinggi
2965,pacaran,4.8,tidak,jelas,rendah
2966,pacaran,4.2,iya,tidak_jelas,tinggi
2967,pacaran,3.4,tidak,jelas,rendah
2968,pacaran,1.0,iya,tidak_jelas,rendah
2969,menikah,5.0,tidak,tidak_jelas,tinggi
2970,menikah,7.6,tidak,jelas,rendah
2971,menikah,4.3,tidak,tidak_jelas,tinggi
2972,pacaran,3.4,tidak,jelas,tinggi
2973,pacaran,3.1,iya,jelas,rendah
2974,menikah,5.0,tidak,jelas,rendah
2975,pacaran,6.3,iya,jelas,tinggi
2976,menikah,5.1,tidak,jelas,tinggi
2977,pacaran,0.5,iya,jelas,rendah
2978,menikah,7.5,iya,tidak_jelas,rendah
2979,menikah,5.7,tidak,tidak_jelas,tinggi
2980,pacaran,3.6,tidak,jelas,tinggi
2981,pacaran,2.9,tidak,jelas,tinggi
2982,menikah,3.1,tidak,jelas,tinggi
2983,pacaran,5.7,iya,tidak_jelas,tinggi
2984,pacaran,0.5,tidak,tidak_jelas,tinggi
2985,menikah,5.0,iya,tidak_jelas,rendah
2986,menikah,4.6,tidak,jelas,tinggi
2987,pacaran,4.5,tidak,jelas,tinggi
2988,pacaran,1.7,tidak,jelas,rendah
2989,pacaran,0.6,iya,tidak_jelas,rendah
2990,pacaran,8.5,tidak,tidak_jelas,tinggi
2991,menikah,4.3,tidak,jelas,rendah
2992,pacaran,7.9,iya,tidak_jelas,rendah
2993,pacaran,5.8,tidak,jelas,tinggi
2994,pacaran,4.2,tidak,jelas,tinggi
2995,pacaran,4.5,tidak,tidak_jelas,rendah
2996,menikah,6.2,iya,jelas,rendah
2997,menikah,6.4,tidak,jelas,tinggi
2998,menikah,5.0,tidak,jelas,tinggi
2999,menikah,6.2,tidak,jelas,rendah
3000,pacaran,6.3,tidak,jelas,tinggi
