responden_id,gaya_kelekatan,kebutuhan_validasi,kontrol_diri,impulsif,empati_pasangan
2951,cemas,tinggi,tinggi,tidak,rendah
2952,cemas,tinggi,tinggi,iya,tinggi
2953,aman,tinggi,tinggi,tidak,tinggi
2954,aman,sedang,rendah,tidak,tinggi
2955,menghindar,sedang,tinggi,tidak,tinggi
2956,cemas,tinggi,tinggi,iya,tinggi
2957,aman,sedang,tinggi,tidak,rendah
2958,menghindar,tinggi,rendah,iya,tinggi
2959,aman,sedang,tinggi,tidak,rendah
2960,menghindar,sedang,tinggi,tidak,tinggi
2961,aman,tinggi,tinggi,iya,rendah
2962,aman,rendah,rendah,tidak,rendah
2963,aman,tinggi,tinggi,tidak,rendah
2964,aman,sedang,rendah,tidak,tinggi
2965,cemas,tinggi,tinggi,tidak,tinggi
2966,cemas,sedang,tinggi,tidak,rendah
2967,menghindar,sedang,rendah,iya,rendah
2968,aman,sedang,rendah,iya,tinggi
2969,aman,sedang,tinggi,tidak,rendah
2970,aman,sedang,rendah,tidak,rendah
2971,aman,tinggi,tinggi,iya,tinggi
2972,cemas,sedang,tinggi,tidak,tinggi
2973,aman,rendah,rendah,tidak,rendah
2974,cemas,tinggi,tinggi,iya,tinggi
2975,cemas,rendah,rendah,iya,tinggi
2976,aman,sedang,tinggi,iya,tinggi
2977,cemas,rendah,rendah,iya,rendah
2978,aman,tinggi,tinggi,iya,tinggi
2979,aman,rendah,tinggi,tidak,rendah
2980,cemas,rendah,tinggi,iya,tinggi
2981,aman,tinggi,rendah,tidak,rendah
2982,aman,tinggi,rendah,tidak,tinggi
2983,cemas,rendah,tinggi,tidak,tinggi
2984,aman,tinggi,tinggi,iya,tinggi
2985,cemas,tinggi,rendah,tidak,rendah
2986,aman,rendah,rendah,iya,tinggi
2987,aman,tinggi,rendah,tidak,tinggi
2988,menghindar,sedang,tinggi,tidak,rendah
2989,cemas,sedang,rendah,iya,tinggi
2990,aman,sedang,rendah,iya,rendah
2991,aman,sedang,rendah,iya,tinggi
2992,menghindar,rendah,tinggi,tidak,tinggi
2993,aman,tinggi,rendah,iya,rendah
2994,cemas,rendah,tinggi,iya,rendah
2995,cemas,sedang,rendah,tidak,rendah
2996,cemas,rendah,tinggi,tidak,tinggi
2997,cemas,tinggi,tinggi,tidak,tinggi
2998,cemas,sedang,rendah,iya,rendah
2999,cemas,sedang,rendah,tidak,tinggi
3000,menghindar,sedang,tinggi,tidak,rendah
